order_id,customer_id,store_id,order_date,payment_method,order_status,subtotal,discount,tax,shipping_charge,total_amount
34066,9181,93,2025-12-13,UPI,Delivered,16015.5,1756.8,2566.57,0,16825.27
34067,9925,50,2025-01-07,UPI,Delivered,22917.79,4313.98,3348.69,79,22031.5
34068,520,60,2025-05-26,Net Banking,Delivered,24089.9,3190.44,3761.9,49,24710.36
34069,4606,99,2023-02-28,Wallet,Delivered,6081.12,26.93,1089.75,79,7222.94
34070,3470,7,2023-07-17,Cash,Delivered,9118.54,202.43,1604.9,49,10570.01
34071,5779,88,2025-12-23,Net Banking,Delivered,4333.76,295.67,726.86,79,4843.95
34072,8339,1,2023-03-27,Wallet,Delivered,22629.26,347.66,4010.69,0,26292.29
34073,6687,16,2023-11-04,Cash,Delivered,14006.34,724.35,2390.76,99,15771.75
34074,1616,70,2023-10-29,Debit Card,Shipped,18267.63,1205.22,3071.23,0,20133.64
34075,5461,48,2023-11-06,UPI,Delivered,3784.26,617.86,569.95,79,3815.35
34076,5413,69,2024-10-29,Debit Card,Processing,13550.82,706.93,2311.9,99,15254.79
34077,4535,26,2025-08-20,Net Banking,Shipped,10002.44,1001.81,1620.11,79,10699.74
34078,6071,8,2023-03-10,Net Banking,Delivered,6141.82,504.17,1014.78,49,6701.43
34079,1172,85,2023-07-14,Net Banking,Delivered,12370.32,1555.81,1946.61,99,12860.12
34080,8219,61,2025-07-19,Debit Card,Cancelled,11291.7,2066.87,1660.47,99,10984.3
34081,8951,50,2023-05-04,Wallet,Delivered,20143.13,1450.02,3364.76,79,22136.87
34082,7770,7,2024-09-13,Debit Card,Shipped,4891.77,475.66,794.9,0,5211.01
34083,5141,57,2023-05-10,Wallet,Delivered,15651.73,2414.34,2382.73,99,15719.12
34084,452,25,2025-05-04,Cash,Cancelled,2757.77,14.22,493.84,49,3286.39
34085,2742,94,2025-06-07,Cash,Delivered,12153.41,2283.35,1776.61,0,11646.67
34086,6958,70,2023-04-02,Wallet,Cancelled,12685.53,2097.31,1905.88,99,12593.1
34087,4683,1,2023-07-02,Cash,Delivered,24450.29,2957.46,3868.71,0,25361.54
34088,5947,61,2023-04-29,UPI,Delivered,2766.13,550.17,398.87,79,2693.83
34089,1683,91,2023-03-19,Debit Card,Delivered,2228.82,263.05,353.84,99,2418.61
34090,3652,29,2023-09-12,Net Banking,Delivered,549.56,29.86,93.55,99,712.25
34091,4171,78,2023-06-21,Credit Card,Cancelled,21859.99,754.02,3799.07,0,24905.04
34092,2718,44,2023-03-09,Net Banking,Processing,10725.3,31.8,1924.83,79,12697.33
34093,4888,52,2024-05-18,Net Banking,Delivered,19045.81,1821.4,3100.39,49,20373.8
34094,2972,58,2024-05-31,UPI,Delivered,10166.37,1711.72,1521.84,99,10075.49
34095,352,99,2023-01-06,Wallet,Delivered,15625.25,174.57,2781.12,99,18330.8
34096,1311,24,2024-08-18,Net Banking,Delivered,1109.6,123.44,177.51,79,1242.67
34097,2171,5,2025-08-19,UPI,Shipped,23500.95,4057.02,3499.91,79,23022.84
34098,9365,63,2024-12-15,Cash,Cancelled,20236.59,970.09,3467.97,49,22783.47
34099,8238,5,2024-04-07,UPI,Delivered,5611.22,984.59,832.79,0,5459.42
34100,3963,71,2023-03-02,Net Banking,Delivered,2857.94,145.9,488.17,79,3279.21
34101,8995,50,2023-05-08,Cash,Delivered,5339.89,813.73,814.71,99,5439.87
34102,1794,27,2024-04-04,UPI,Delivered,20406.23,3994.34,2954.14,0,19366.03
34103,4850,37,2025-10-28,Net Banking,Delivered,16410.5,1923.31,2607.69,49,17143.88
34104,8058,45,2024-09-30,Debit Card,Delivered,1465.37,35.1,257.45,79,1766.72
34105,2115,90,2023-08-12,Debit Card,Delivered,5187.92,772.69,794.74,49,5258.97
34106,1992,52,2025-09-16,Net Banking,Delivered,6482.41,372.64,1099.76,49,7258.53
34107,3149,71,2023-09-26,Wallet,Delivered,1522.97,29.07,268.9,99,1861.8
34108,5603,36,2025-07-29,Net Banking,Cancelled,15073.66,2245.0,2309.16,79,15216.82
34109,4367,90,2023-12-15,UPI,Delivered,1960.14,45.75,344.59,79,2337.98
34110,6593,47,2025-06-23,Credit Card,Processing,2396.48,354.61,367.54,99,2508.41
34111,158,41,2024-04-28,Cash,Delivered,12309.34,2386.62,1786.09,99,11807.81
34112,1872,63,2024-03-02,Wallet,Delivered,5144.26,714.96,797.27,79,5305.57
34113,9831,40,2024-06-12,Debit Card,Processing,3560.4,651.18,523.66,79,3511.88
34114,6607,33,2023-02-07,Net Banking,Delivered,24041.17,110.34,4307.55,79,28317.38
34115,524,3,2023-01-09,Wallet,Delivered,2916.47,511.55,432.89,99,2936.81
34116,1442,87,2024-11-24,Wallet,Processing,21821.89,4167.8,3177.74,0,20831.83
34117,3174,94,2025-10-07,Wallet,Delivered,10920.85,1307.65,1730.38,0,11343.58
34118,845,50,2023-07-04,Net Banking,Delivered,2206.33,35.85,390.69,79,2640.17
34119,4305,51,2025-01-27,UPI,Delivered,5119.01,304.14,866.68,0,5681.55
34120,256,4,2025-07-22,Wallet,Delivered,3437.79,159.99,590.0,0,3867.8
34121,7525,66,2025-10-28,Cash,Delivered,20674.4,3061.6,3170.3,79,20862.1
34122,4089,57,2024-09-22,Debit Card,Delivered,11773.61,66.11,2107.35,49,13863.85
34123,4747,86,2024-06-12,Net Banking,Delivered,6505.94,287.4,1119.34,49,7386.88
34124,8612,18,2023-10-19,Debit Card,Delivered,12195.0,229.44,2153.8,49,14168.36
34125,2479,2,2025-06-21,UPI,Cancelled,19592.81,495.49,3437.52,79,22613.84
34126,9533,19,2023-03-02,Credit Card,Delivered,620.66,0.53,111.62,0,731.75
34127,3451,8,2025-08-04,Cash,Delivered,9156.14,392.94,1577.38,79,10419.58
34128,6472,41,2024-12-17,UPI,Delivered,20990.3,1688.77,3474.28,79,22854.81
34129,1395,28,2024-02-18,Credit Card,Delivered,20484.82,1140.11,3482.05,99,22925.76
34130,4914,2,2025-01-13,Cash,Shipped,14059.47,1771.72,2211.8,0,14499.55
34131,3674,32,2025-12-27,Cash,Delivered,2648.0,247.9,432.02,99,2931.12
34132,9087,38,2023-05-20,Credit Card,Processing,21626.38,647.52,3776.19,99,24854.05
34133,5366,63,2023-10-21,Cash,Delivered,2671.88,170.11,450.32,79,3031.09
34134,6617,99,2023-03-02,Debit Card,Processing,24020.99,4138.37,3578.87,99,23560.49
34135,4672,39,2023-12-17,Wallet,Delivered,15012.88,1398.25,2450.63,49,16114.26
34136,4283,72,2025-08-18,Cash,Delivered,22353.82,2904.1,3500.95,79,23029.67
34137,8622,37,2023-08-20,Cash,Processing,16300.89,3179.39,2361.87,49,15532.37
34138,7358,45,2023-11-26,Debit Card,Delivered,21397.87,4228.58,3090.47,79,20338.76
34139,1316,97,2025-03-28,Net Banking,Shipped,24779.27,4795.08,3597.15,99,23680.34
34140,440,18,2025-12-14,Wallet,Delivered,12312.96,1388.83,1966.34,0,12890.47
34141,6316,75,2024-04-27,Credit Card,Delivered,1211.3,47.42,209.5,0,1373.38
34142,6249,98,2024-06-12,UPI,Shipped,13376.09,656.86,2289.46,0,15008.69
34143,8664,25,2024-04-29,UPI,Processing,8339.08,1158.15,1292.57,99,8572.5
34144,8348,21,2024-04-12,Credit Card,Delivered,1528.03,17.46,271.9,49,1831.47
34145,8179,50,2025-07-01,Cash,Delivered,8474.06,266.33,1477.39,99,9784.12
34146,2178,17,2023-11-01,UPI,Delivered,11903.93,1637.92,1847.88,99,12212.89
34147,7388,13,2023-12-26,Net Banking,Shipped,15779.21,23.5,2836.03,99,18690.74
34148,1181,20,2023-04-17,Cash,Cancelled,19935.68,917.65,3423.25,49,22490.28
34149,9218,20,2025-02-23,Credit Card,Cancelled,22012.96,3553.37,3322.73,79,21861.32
34150,9952,59,2024-09-13,Debit Card,Processing,20423.44,1837.62,3345.45,79,22010.27
34151,5224,83,2023-04-28,Credit Card,Cancelled,13774.93,1723.45,2169.27,79,14299.75
34152,8515,100,2024-01-25,Net Banking,Delivered,7291.02,176.14,1280.68,79,8474.56
34153,2851,8,2024-01-21,Cash,Cancelled,24760.93,3493.15,3828.2,49,25144.98
34154,8278,87,2024-02-03,UPI,Delivered,21598.01,3312.97,3291.31,0,21576.35
34155,6718,71,2025-08-23,Cash,Delivered,9691.3,1069.22,1551.97,49,10223.05
34156,1232,82,2023-02-12,Net Banking,Delivered,21447.64,2449.96,3419.58,0,22417.26
34157,3138,85,2024-04-30,UPI,Shipped,21469.31,740.13,3731.25,0,24460.43
34158,2465,48,2025-08-29,Credit Card,Shipped,20260.54,1547.03,3368.43,49,22130.94
34159,7571,19,2023-06-27,Debit Card,Cancelled,6434.5,599.63,1050.28,99,6984.15
34160,7829,2,2023-06-22,Debit Card,Delivered,10761.68,982.68,1760.22,79,11618.22
34161,9775,48,2024-05-19,Debit Card,Delivered,5672.69,54.58,1011.26,0,6629.37
34162,5214,78,2024-07-30,Cash,Delivered,9620.43,395.71,1660.45,79,10964.17
34163,3670,20,2025-01-13,Net Banking,Shipped,23140.41,61.46,4154.21,99,27332.16
34164,2977,27,2023-02-24,Debit Card,Delivered,13236.1,274.47,2333.09,99,15393.72
34165,7550,10,2024-04-24,Wallet,Delivered,18605.12,3630.97,2695.35,99,17768.5
34166,6766,30,2023-11-30,Net Banking,Delivered,10986.62,572.98,1874.46,79,12367.1
34167,3502,91,2025-06-09,Debit Card,Processing,4242.83,788.17,621.84,79,4155.5
34168,1163,91,2023-08-29,UPI,Delivered,22842.44,513.28,4019.25,99,26447.41
34169,1199,9,2023-09-19,UPI,Delivered,24445.48,162.57,4370.92,49,28702.83
34170,1523,79,2023-05-06,Net Banking,Delivered,22758.28,3297.83,3502.88,79,23042.33
34171,7205,56,2024-01-13,Debit Card,Processing,12358.48,1205.82,2007.48,0,13160.14
34172,4335,16,2025-01-05,Wallet,Delivered,22381.77,954.25,3856.95,0,25284.47
34173,2588,46,2024-03-04,Debit Card,Delivered,5734.33,114.65,1011.54,79,6710.22
34174,9097,21,2023-02-08,Cash,Shipped,24362.75,585.56,4279.89,99,28156.08
34175,1536,17,2024-11-06,Cash,Delivered,21957.63,1632.17,3658.58,0,23984.04
34176,7814,79,2023-10-29,Net Banking,Delivered,12351.59,576.6,2119.5,0,13894.49
34177,220,92,2024-07-13,Net Banking,Delivered,15391.83,1415.99,2515.65,0,16491.49
34178,9115,53,2025-03-02,Credit Card,Delivered,13469.68,1691.19,2120.13,99,13997.62
34179,7244,99,2023-10-01,Wallet,Cancelled,23131.4,4428.08,3366.6,49,22118.92
34180,3808,16,2024-07-03,Debit Card,Shipped,9402.29,952.83,1520.9,0,9970.36
34181,276,17,2024-01-24,Debit Card,Delivered,21612.83,2896.7,3368.9,0,22085.03
34182,5718,96,2025-04-02,UPI,Delivered,10518.92,1933.74,1545.33,0,10130.51
34183,2824,39,2023-07-13,Net Banking,Delivered,7721.34,570.83,1287.09,49,8486.6
34184,1259,5,2025-06-11,Debit Card,Shipped,1189.4,87.72,198.3,79,1378.98
34185,2808,92,2025-05-07,Credit Card,Shipped,20657.78,3999.45,2998.5,79,19735.83
34186,4803,85,2025-08-01,Cash,Delivered,16111.73,1279.19,2669.86,99,17601.4
34187,4191,53,2023-06-21,UPI,Cancelled,11035.74,2019.18,1622.98,0,10639.54
34188,4884,22,2024-11-08,Debit Card,Delivered,20842.99,290.63,3699.42,49,24300.78
34189,2008,53,2024-01-05,Net Banking,Delivered,10504.67,1868.03,1554.6,79,10270.24
34190,857,40,2024-12-06,Wallet,Delivered,22897.53,93.32,4104.76,0,26908.97
34191,6499,60,2024-02-12,Cash,Delivered,3328.19,134.85,574.8,99,3867.14
34192,993,49,2025-06-18,Credit Card,Cancelled,9758.9,818.02,1609.36,0,10550.24
34193,4849,7,2023-11-21,Debit Card,Delivered,1449.16,67.87,248.63,0,1629.92
34194,6492,56,2024-01-15,Wallet,Delivered,22113.8,2301.79,3566.16,0,23378.17
34195,9578,44,2024-12-17,Net Banking,Delivered,20617.26,3020.93,3167.34,0,20763.67
34196,6672,49,2024-04-25,Net Banking,Delivered,18468.89,2251.12,2919.2,79,19215.97
34197,9342,19,2025-03-09,Credit Card,Cancelled,4301.55,784.45,633.08,79,4229.18
34198,5112,55,2023-08-20,Cash,Delivered,20853.38,1213.82,3535.12,99,23273.68
34199,3105,16,2023-09-14,Credit Card,Delivered,13479.53,1185.87,2212.86,0,14506.52
34200,5760,14,2023-04-12,Debit Card,Delivered,2612.34,57.0,459.96,0,3015.3
34201,1059,9,2024-12-01,UPI,Delivered,17067.67,1872.53,2735.13,49,17979.27
34202,5885,99,2024-07-12,UPI,Delivered,24744.9,490.13,4365.86,99,28719.63
34203,263,100,2023-10-20,Wallet,Delivered,12577.14,1695.32,1958.73,0,12840.55
34204,3015,50,2025-08-29,Net Banking,Shipped,2269.69,376.1,340.85,79,2313.44
34205,3148,87,2023-08-08,Cash,Shipped,4689.46,820.23,696.46,0,4565.69
34206,3170,88,2025-03-19,Net Banking,Processing,24584.08,1184.07,4212.0,0,27612.01
34207,5575,54,2023-05-07,Net Banking,Processing,19322.08,3757.32,2801.66,99,18465.42
34208,8392,71,2025-06-02,Credit Card,Delivered,21292.62,1248.54,3607.93,49,23701.01
34209,7657,70,2023-05-11,Cash,Cancelled,23512.76,39.47,4225.19,79,27777.48
34210,6089,90,2025-05-12,Wallet,Cancelled,23456.38,2180.05,3829.74,0,25106.07
34211,6574,20,2023-04-18,Wallet,Delivered,19220.93,262.83,3412.46,49,22419.56
34212,7669,9,2025-09-23,Cash,Cancelled,23995.61,4770.27,3460.56,79,22764.9
34213,4513,89,2025-10-23,Cash,Delivered,20031.86,3946.77,2895.32,79,19059.41
34214,5684,65,2025-08-14,Wallet,Shipped,10992.78,496.17,1889.39,0,12386.0
34215,7550,61,2024-08-17,Debit Card,Delivered,3977.67,551.37,616.73,49,4092.03
34216,5772,71,2023-03-20,Cash,Delivered,18731.7,1142.95,3165.97,79,20833.72
34217,4783,10,2023-02-26,Debit Card,Delivered,22927.69,2103.77,3748.31,0,24572.23
34218,731,30,2024-10-19,Cash,Delivered,14517.19,610.25,2503.25,99,16509.19
34219,4309,65,2023-04-03,UPI,Delivered,22355.33,1193.24,3809.18,79,25050.27
34220,5133,53,2024-01-16,Credit Card,Cancelled,9059.26,417.12,1555.59,0,10197.73
34221,4815,16,2025-10-24,Cash,Delivered,12188.43,1709.32,1886.24,0,12365.35
34222,9925,51,2024-04-27,Net Banking,Delivered,2804.19,57.29,494.44,99,3340.34
34223,2132,38,2025-10-27,Net Banking,Delivered,17518.1,2947.44,2622.72,49,17242.38
34224,441,14,2024-07-27,UPI,Processing,9581.97,1657.62,1426.38,49,9399.73
34225,4328,67,2024-07-01,Net Banking,Delivered,19430.83,3810.32,2811.69,49,18481.2
34226,695,69,2024-02-09,Debit Card,Delivered,23588.03,4331.39,3466.2,0,22722.84
34227,8737,43,2023-11-07,Debit Card,Delivered,20386.78,2885.84,3150.17,49,20700.11
34228,3051,72,2024-07-23,Wallet,Processing,15304.74,1640.62,2459.54,0,16123.66
34229,9694,73,2023-09-29,Net Banking,Delivered,1262.92,30.55,221.83,79,1533.2
34230,5462,92,2025-12-14,Net Banking,Delivered,16698.87,3076.32,2452.06,79,16153.61
34231,4069,95,2024-09-04,Wallet,Delivered,12308.44,2232.92,1813.59,49,11938.11
34232,3396,79,2025-01-28,Wallet,Delivered,12783.35,1291.26,2068.58,99,13659.67
34233,2498,88,2023-01-03,Debit Card,Cancelled,8989.58,122.05,1596.16,49,10512.69
34234,5101,55,2025-11-11,Credit Card,Processing,9990.74,257.53,1751.98,79,11564.19
34235,5957,57,2025-05-13,Debit Card,Delivered,11277.37,1089.31,1833.85,99,12120.91
34236,6900,75,2024-10-06,UPI,Delivered,20950.13,1436.88,3512.38,99,23124.63
34237,9918,48,2025-08-17,Credit Card,Delivered,8936.22,193.28,1573.73,49,10365.67
34238,5013,72,2024-11-02,Net Banking,Delivered,2421.85,395.43,364.76,49,2440.18
34239,1238,83,2023-09-10,Net Banking,Delivered,6785.38,373.12,1154.21,79,7645.47
34240,4344,81,2025-06-07,UPI,Delivered,9604.05,458.37,1646.22,79,10870.9
34241,5059,8,2024-08-20,Debit Card,Delivered,6789.28,1035.92,1035.6,79,6867.96
34242,8347,45,2023-08-31,Debit Card,Delivered,19746.59,1546.73,3275.97,49,21524.83
34243,5465,18,2024-05-29,Wallet,Delivered,10561.13,618.62,1789.65,99,11831.16
34244,5181,37,2023-10-27,Net Banking,Delivered,3645.65,183.4,623.2,0,4085.45
34245,8652,24,2023-07-08,UPI,Delivered,20364.37,410.5,3591.7,99,23644.57
34246,2766,41,2024-02-06,Cash,Delivered,21622.45,3708.28,3224.55,0,21138.72
34247,4826,78,2025-10-10,Credit Card,Shipped,6179.08,574.8,1008.77,99,6712.05
34248,8914,49,2024-07-24,Cash,Cancelled,19653.56,1101.55,3339.36,99,21990.37
34249,5795,46,2025-03-05,Credit Card,Shipped,18475.42,296.38,3272.23,49,21500.27
34250,6500,16,2023-06-07,UPI,Delivered,16437.21,655.28,2840.75,49,18671.68
34251,3427,45,2023-11-19,Net Banking,Delivered,10201.12,1877.31,1498.29,79,9901.1
34252,6396,78,2023-02-26,Net Banking,Shipped,18390.74,3317.8,2713.13,79,17865.07
34253,931,18,2024-02-10,Cash,Cancelled,19992.94,3531.64,2963.03,99,19523.33
34254,6413,48,2025-09-01,UPI,Delivered,11419.59,487.76,1967.73,79,12978.56
34255,9250,34,2025-07-26,UPI,Shipped,5140.78,47.34,916.82,79,6089.26
34256,1850,95,2025-10-17,Cash,Delivered,18308.11,1700.74,2989.33,49,19645.7
34257,9759,100,2024-10-03,Debit Card,Delivered,7406.68,621.85,1221.27,0,8006.1
34258,9175,33,2024-08-17,Net Banking,Cancelled,1281.27,230.73,189.1,49,1288.64
34259,4559,77,2024-02-23,UPI,Delivered,5067.1,247.22,867.58,99,5786.46
34260,7501,37,2023-01-02,UPI,Cancelled,18510.32,2090.9,2955.5,49,19423.92
34261,3162,14,2023-02-14,Wallet,Shipped,21962.34,3201.91,3376.88,79,22216.31
34262,8447,62,2023-05-23,Wallet,Delivered,5537.5,549.19,897.9,49,5935.21
34263,14,51,2024-12-10,Cash,Shipped,23948.73,812.35,4164.55,0,27300.93
34264,6255,53,2025-10-22,Credit Card,Processing,2535.84,237.02,413.79,79,2791.61
34265,3299,27,2025-11-16,UPI,Delivered,12503.6,413.53,2176.21,0,14266.28
34266,8175,74,2025-08-23,Debit Card,Delivered,6149.65,671.94,985.99,49,6512.7
34267,7844,54,2025-12-09,Debit Card,Processing,3418.54,447.85,534.72,49,3554.41
34268,5632,76,2023-09-07,UPI,Delivered,12234.48,228.12,2161.14,49,14216.5
34269,2838,94,2025-01-21,Net Banking,Processing,24350.5,4031.96,3657.34,99,24074.88
34270,8430,82,2023-12-17,Wallet,Shipped,13621.72,1025.92,2267.24,79,14942.04
34271,3722,64,2025-05-11,Net Banking,Processing,10015.07,1413.08,1548.36,0,10150.35
34272,1881,28,2025-12-09,Debit Card,Delivered,18230.11,71.02,3268.64,0,21427.73
34273,6979,18,2023-02-08,Credit Card,Delivered,17661.27,945.01,3008.93,79,19804.19
34274,6636,91,2023-01-25,Cash,Delivered,17812.64,1783.97,2885.16,0,18913.83
34275,8640,83,2024-09-10,Net Banking,Delivered,12355.8,1047.87,2035.43,99,13442.36
34276,4925,7,2023-03-20,Credit Card,Cancelled,3626.1,499.81,562.73,99,3788.02
34277,5835,42,2024-06-26,Cash,Processing,13986.21,150.71,2490.39,0,16325.89
34278,6197,33,2024-02-13,Net Banking,Shipped,4033.99,702.85,599.61,49,3979.75
34279,2682,90,2023-02-12,Debit Card,Delivered,11686.84,2192.22,1709.03,49,11252.65
34280,1958,89,2025-10-29,Net Banking,Shipped,8155.9,955.74,1296.03,79,8575.19
34281,1319,19,2023-02-03,Credit Card,Delivered,21299.31,2533.29,3377.88,49,22192.9
34282,5064,4,2023-11-10,Net Banking,Shipped,9799.14,796.27,1620.52,79,10702.39
34283,572,98,2024-06-10,Cash,Cancelled,23426.58,741.07,4083.39,79,26847.9
34284,6140,74,2024-04-30,Wallet,Shipped,10776.84,515.29,1847.08,49,12157.63
34285,3905,38,2025-01-22,Wallet,Processing,14847.03,2656.65,2194.27,99,14483.65
34286,8225,18,2024-11-28,Debit Card,Delivered,24610.19,678.64,4307.68,49,28288.23
34287,2311,42,2025-07-27,Wallet,Delivered,21716.94,526.18,3814.34,79,25084.1
34288,2506,95,2024-12-23,Net Banking,Processing,8224.58,704.74,1353.57,49,8922.41
34289,3492,13,2023-03-14,UPI,Shipped,1994.06,163.85,329.44,79,2238.65
34290,4197,36,2024-02-16,Credit Card,Processing,5614.76,595.89,903.4,0,5922.27
34291,571,31,2024-03-21,Wallet,Cancelled,21068.83,1338.32,3551.49,0,23282.0
34292,540,89,2023-11-02,Wallet,Delivered,20872.42,2920.4,3231.36,79,21262.38
34293,517,30,2024-07-22,Net Banking,Cancelled,5213.45,794.59,795.39,0,5214.25
34294,7653,99,2025-02-06,Cash,Shipped,20612.34,667.64,3590.05,49,23583.75
34295,3055,2,2025-01-19,Wallet,Delivered,15808.0,2555.0,2385.54,99,15737.54
34296,4689,85,2025-12-11,UPI,Delivered,3175.15,198.88,535.73,99,3611.0
34297,2020,27,2023-12-20,UPI,Delivered,12862.31,1799.83,1991.25,99,13152.73
34298,4343,51,2024-04-01,Cash,Delivered,20164.53,2492.07,3181.04,99,20952.5
34299,7344,58,2024-07-04,Credit Card,Shipped,16175.32,2562.14,2450.37,49,16112.55
34300,9632,26,2024-12-22,Debit Card,Delivered,6364.27,894.34,984.59,99,6553.52
34301,8544,75,2023-08-13,Credit Card,Cancelled,22096.96,1127.99,3774.41,0,24743.38
34302,7809,20,2024-05-24,Debit Card,Cancelled,3094.26,417.45,481.83,49,3207.64
34303,6391,89,2024-02-15,Cash,Cancelled,21393.87,669.26,3730.43,0,24455.04
34304,4557,27,2025-07-04,Debit Card,Processing,23147.81,2696.02,3681.32,79,24212.11
34305,614,92,2025-12-28,Debit Card,Delivered,16638.94,404.18,2922.26,0,19157.02
34306,8107,1,2023-09-03,Net Banking,Cancelled,15398.46,808.47,2626.2,0,17216.19
34307,2465,58,2025-06-11,Wallet,Shipped,18833.71,2266.52,2982.09,99,19648.28
34308,9544,44,2025-06-18,Wallet,Processing,7039.56,836.57,1116.54,79,7398.53
34309,7064,25,2023-04-07,Net Banking,Cancelled,20006.18,1213.45,3382.69,79,22254.42
34310,9004,86,2024-03-21,Wallet,Delivered,3364.12,503.15,514.97,99,3474.94
34311,3562,48,2023-06-09,Credit Card,Delivered,19191.53,2101.04,3076.29,99,20265.78
34312,8421,70,2024-03-05,Wallet,Delivered,22663.48,4396.76,3288.01,99,21653.73
34313,1544,76,2023-08-29,Wallet,Delivered,5171.15,1030.7,745.28,99,4984.73
34314,7401,64,2024-01-11,Debit Card,Delivered,10843.15,599.45,1843.87,79,12166.57
34315,4409,15,2024-02-09,UPI,Delivered,8643.96,710.48,1428.03,49,9410.51
34316,9990,38,2024-10-07,Debit Card,Cancelled,11770.41,299.36,2064.79,0,13535.84
34317,1668,74,2023-09-27,UPI,Cancelled,8440.95,955.01,1347.47,99,8932.41
34318,5223,88,2024-05-06,Cash,Delivered,20044.21,564.1,3506.42,99,23085.53
34319,7902,18,2023-01-28,Net Banking,Cancelled,13379.74,1037.63,2221.58,99,14662.69
34320,5147,100,2023-10-08,UPI,Delivered,6716.63,92.35,1192.37,99,7915.65
34321,6009,63,2025-02-10,Net Banking,Delivered,7647.23,452.04,1295.13,79,8569.32
34322,199,87,2023-12-13,Credit Card,Delivered,14174.79,830.91,2401.9,79,15824.78
34323,9956,33,2024-07-02,Wallet,Delivered,13756.7,693.8,2351.32,79,15493.22
34324,8985,8,2025-12-24,Wallet,Delivered,4897.21,915.23,716.76,79,4777.74
34325,8622,12,2024-08-28,Credit Card,Delivered,10937.37,643.17,1852.96,0,12147.16
34326,9598,91,2023-01-13,Net Banking,Delivered,7592.25,1109.64,1166.87,99,7748.48
34327,5523,47,2024-10-03,Cash,Cancelled,15610.24,1212.88,2591.52,49,17037.88
34328,2153,30,2023-04-13,Debit Card,Delivered,22102.1,3298.12,3384.72,99,22287.7
34329,5553,39,2025-04-18,UPI,Shipped,9116.97,785.35,1499.69,49,9880.31
34330,6000,47,2023-03-31,Net Banking,Shipped,5605.62,971.8,834.09,79,5546.91
34331,7669,75,2023-05-23,Cash,Delivered,7253.19,263.35,1258.17,0,8248.01
34332,501,93,2025-10-05,Credit Card,Delivered,14660.23,1606.01,2349.76,99,15502.98
34333,1846,8,2025-06-15,Wallet,Processing,15753.17,411.79,2761.45,0,18102.83
34334,6756,63,2023-12-31,Debit Card,Shipped,1208.19,98.81,199.69,79,1388.07
34335,2674,15,2023-05-09,Wallet,Shipped,2172.76,303.31,336.5,79,2284.95
34336,3686,37,2023-06-11,Credit Card,Delivered,2746.49,423.21,418.19,79,2820.47
34337,102,8,2023-11-12,Debit Card,Processing,12432.19,1716.82,1928.77,79,12723.14
34338,2053,64,2023-05-01,Credit Card,Delivered,9289.88,1219.53,1452.66,99,9622.01
34339,221,49,2025-11-10,Net Banking,Delivered,17437.08,3172.88,2567.56,0,16831.76
34340,1183,75,2023-11-26,Net Banking,Delivered,6431.89,122.37,1135.71,0,7445.23
34341,6655,11,2025-04-08,UPI,Delivered,5967.23,740.68,940.78,99,6266.33
34342,949,1,2023-07-12,Credit Card,Delivered,11507.68,1361.33,1826.34,49,12021.69
