attribution_id,order_id,campaign_id,attribution_method
12012,44883,461,Last-Touch
12013,44884,280,Last-Touch
12014,44886,215,Last-Touch
12015,44887,108,Last-Touch
12016,44889,147,Last-Touch
12017,44893,126,Last-Touch
12018,44898,379,Last-Touch
12019,44910,289,Last-Touch
12020,44912,9,Last-Touch
12021,44917,77,Last-Touch
12022,44919,399,Last-Touch
12023,44920,157,Last-Touch
12024,44922,11,Last-Touch
12025,44924,364,Last-Touch
12026,44930,175,Last-Touch
12027,44936,252,Last-Touch
12028,44940,201,Last-Touch
12029,44941,219,Last-Touch
12030,44947,318,Last-Touch
12031,44948,410,Last-Touch
12032,44956,254,Last-Touch
12033,44959,104,Last-Touch
12034,44961,19,Last-Touch
12035,44966,101,Last-Touch
12036,44970,128,Last-Touch
12037,44977,77,Last-Touch
12038,44978,384,Last-Touch
12039,44981,350,Last-Touch
12040,44989,311,Last-Touch
12041,44994,127,Last-Touch
12042,44996,362,Last-Touch
12043,44998,35,Last-Touch
12044,45005,402,Last-Touch
12045,45007,174,Last-Touch
12046,45010,278,Last-Touch
12047,45011,342,Last-Touch
12048,45015,53,Last-Touch
12049,45020,389,Last-Touch
12050,45021,461,Last-Touch
12051,45022,362,Last-Touch
12052,45024,378,Last-Touch
12053,45038,56,Last-Touch
12054,45040,238,Last-Touch
12055,45044,51,Last-Touch
12056,45047,150,Last-Touch
12057,45051,488,Last-Touch
12058,45059,106,Last-Touch
12059,45060,157,Last-Touch
12060,45064,161,Last-Touch
12061,45065,392,Last-Touch
12062,45067,470,Last-Touch
12063,45070,112,Last-Touch
12064,45072,264,Last-Touch
12065,45073,191,Last-Touch
12066,45075,358,Last-Touch
12067,45076,32,Last-Touch
12068,45080,130,Last-Touch
12069,45083,154,Last-Touch
12070,45087,126,Last-Touch
12071,45090,494,Last-Touch
12072,45092,426,Last-Touch
12073,45093,38,Last-Touch
12074,45095,299,Last-Touch
12075,45096,286,Last-Touch
12076,45099,309,Last-Touch
12077,45100,53,Last-Touch
12078,45104,309,Last-Touch
12079,45106,142,Last-Touch
12080,45108,174,Last-Touch
12081,45110,453,Last-Touch
12082,45114,110,Last-Touch
12083,45117,112,Last-Touch
12084,45118,87,Last-Touch
12085,45120,354,Last-Touch
12086,45123,6,Last-Touch
12087,45125,353,Last-Touch
12088,45127,348,Last-Touch
12089,45128,354,Last-Touch
12090,45135,121,Last-Touch
12091,45140,217,Last-Touch
12092,45141,153,Last-Touch
12093,45142,15,Last-Touch
12094,45152,364,Last-Touch
12095,45155,493,Last-Touch
12096,45156,30,Last-Touch
12097,45161,465,Last-Touch
12098,45162,443,Last-Touch
12099,45172,287,Last-Touch
12100,45173,119,Last-Touch
12101,45175,84,Last-Touch
12102,45176,328,Last-Touch
12103,45177,142,Last-Touch
12104,45178,215,Last-Touch
12105,45183,329,Last-Touch
12106,45193,237,Last-Touch
12107,45194,13,Last-Touch
12108,45195,55,Last-Touch
12109,45200,312,Last-Touch
12110,45201,389,Last-Touch
12111,45204,121,Last-Touch
12112,45213,251,Last-Touch
12113,45216,196,Last-Touch
12114,45218,79,Last-Touch
12115,45219,104,Last-Touch
12116,45220,462,Last-Touch
12117,45221,164,Last-Touch
12118,45225,61,Last-Touch
12119,45227,278,Last-Touch
12120,45237,87,Last-Touch
12121,45252,14,Last-Touch
12122,45254,190,Last-Touch
12123,45256,352,Last-Touch
12124,45257,333,Last-Touch
12125,45258,163,Last-Touch
12126,45259,16,Last-Touch
12127,45269,275,Last-Touch
12128,45272,9,Last-Touch
12129,45277,198,Last-Touch
12130,45278,353,Last-Touch
12131,45283,410,Last-Touch
12132,45288,356,Last-Touch
12133,45290,270,Last-Touch
12134,45291,79,Last-Touch
12135,45293,233,Last-Touch
12136,45302,129,Last-Touch
12137,45304,460,Last-Touch
12138,45311,76,Last-Touch
12139,45316,337,Last-Touch
12140,45321,232,Last-Touch
12141,45328,77,Last-Touch
12142,45332,130,Last-Touch
12143,45334,465,Last-Touch
12144,45339,416,Last-Touch
12145,45341,326,Last-Touch
12146,45343,262,Last-Touch
12147,45344,40,Last-Touch
12148,45349,365,Last-Touch
12149,45350,348,Last-Touch
12150,45351,74,Last-Touch
12151,45353,83,Last-Touch
12152,45354,101,Last-Touch
12153,45355,174,Last-Touch
12154,45356,8,Last-Touch
12155,45358,189,Last-Touch
12156,45360,124,Last-Touch
12157,45361,259,Last-Touch
12158,45364,83,Last-Touch
12159,45370,144,Last-Touch
12160,45375,445,Last-Touch
12161,45376,459,Last-Touch
12162,45378,352,Last-Touch
12163,45379,124,Last-Touch
12164,45383,266,Last-Touch
12165,45385,289,Last-Touch
12166,45386,203,Last-Touch
12167,45391,432,Last-Touch
12168,45392,371,Last-Touch
12169,45393,59,Last-Touch
12170,45396,215,Last-Touch
12171,45399,38,Last-Touch
12172,45400,279,Last-Touch
12173,45401,121,Last-Touch
12174,45402,374,Last-Touch
12175,45403,264,Last-Touch
12176,45404,292,Last-Touch
12177,45408,281,Last-Touch
12178,45410,75,Last-Touch
12179,45423,176,Last-Touch
12180,45427,239,Last-Touch
12181,45428,373,Last-Touch
12182,45433,110,Last-Touch
12183,45435,395,Last-Touch
12184,45437,492,Last-Touch
12185,45438,207,Last-Touch
12186,45445,131,Last-Touch
12187,45450,425,Last-Touch
12188,45451,70,Last-Touch
12189,45452,7,Last-Touch
12190,45453,395,Last-Touch
12191,45454,281,Last-Touch
12192,45456,233,Last-Touch
12193,45457,31,Last-Touch
12194,45461,388,Last-Touch
12195,45470,49,Last-Touch
12196,45471,50,Last-Touch
12197,45473,282,Last-Touch
12198,45476,59,Last-Touch
12199,45479,491,Last-Touch
12200,45481,363,Last-Touch
12201,45485,454,Last-Touch
12202,45492,177,Last-Touch
12203,45500,279,Last-Touch
12204,45501,151,Last-Touch
12205,45506,380,Last-Touch
12206,45510,445,Last-Touch
12207,45520,344,Last-Touch
12208,45523,70,Last-Touch
12209,45532,391,Last-Touch
12210,45538,105,Last-Touch
12211,45549,156,Last-Touch
12212,45556,356,Last-Touch
12213,45559,492,Last-Touch
12214,45560,310,Last-Touch
12215,45563,478,Last-Touch
12216,45564,216,Last-Touch
12217,45565,384,Last-Touch
12218,45569,85,Last-Touch
12219,45574,49,Last-Touch
12220,45579,272,Last-Touch
12221,45585,391,Last-Touch
12222,45591,352,Last-Touch
12223,45596,445,Last-Touch
12224,45601,392,Last-Touch
12225,45603,399,Last-Touch
12226,45608,7,Last-Touch
12227,45611,132,Last-Touch
12228,45614,386,Last-Touch
12229,45615,232,Last-Touch
12230,45620,298,Last-Touch
12231,45625,142,Last-Touch
12232,45627,335,Last-Touch
12233,45632,140,Last-Touch
12234,45642,441,Last-Touch
12235,45644,133,Last-Touch
12236,45646,126,Last-Touch
12237,45647,232,Last-Touch
12238,45650,89,Last-Touch
12239,45651,57,Last-Touch
12240,45657,217,Last-Touch
12241,45660,92,Last-Touch
12242,45663,184,Last-Touch
12243,45664,49,Last-Touch
12244,45665,19,Last-Touch
12245,45676,452,Last-Touch
12246,45683,86,Last-Touch
12247,45684,56,Last-Touch
12248,45686,453,Last-Touch
12249,45687,310,Last-Touch
12250,45689,284,Last-Touch
12251,45690,55,Last-Touch
12252,45696,183,Last-Touch
12253,45704,11,Last-Touch
12254,45707,440,Last-Touch
12255,45708,229,Last-Touch
12256,45720,291,Last-Touch
12257,45721,427,Last-Touch
12258,45724,390,Last-Touch
12259,45729,124,Last-Touch
12260,45738,136,Last-Touch
12261,45739,453,Last-Touch
12262,45741,134,Last-Touch
12263,45752,418,Last-Touch
12264,45753,21,Last-Touch
12265,45754,39,Last-Touch
12266,45764,124,Last-Touch
12267,45768,186,Last-Touch
12268,45772,30,Last-Touch
12269,45773,458,Last-Touch
12270,45775,346,Last-Touch
12271,45777,492,Last-Touch
12272,45779,118,Last-Touch
12273,45780,153,Last-Touch
12274,45785,96,Last-Touch
12275,45790,231,Last-Touch
12276,45792,191,Last-Touch
12277,45793,342,Last-Touch
12278,45804,219,Last-Touch
12279,45805,356,Last-Touch
12280,45808,13,Last-Touch
12281,45809,156,Last-Touch
12282,45813,121,Last-Touch
12283,45817,201,Last-Touch
12284,45818,291,Last-Touch
12285,45823,329,Last-Touch
12286,45832,434,Last-Touch
12287,45834,458,Last-Touch
12288,45838,292,Last-Touch
12289,45843,413,Last-Touch
12290,45844,418,Last-Touch
12291,45846,380,Last-Touch
12292,45850,17,Last-Touch
12293,45853,105,Last-Touch
12294,45855,136,Last-Touch
12295,45856,491,Last-Touch
12296,45861,208,Last-Touch
12297,45864,341,Last-Touch
12298,45865,445,Last-Touch
12299,45866,9,Last-Touch
12300,45867,106,Last-Touch
12301,45869,413,Last-Touch
12302,45871,262,Last-Touch
12303,45877,1,Last-Touch
12304,45878,306,Last-Touch
12305,45884,308,Last-Touch
12306,45885,333,Last-Touch
12307,45894,238,Last-Touch
12308,45898,274,Last-Touch
12309,45904,460,Last-Touch
12310,45912,492,Last-Touch
12311,45916,368,Last-Touch
12312,45919,177,Last-Touch
12313,45921,333,Last-Touch
12314,45925,420,Last-Touch
12315,45928,459,Last-Touch
12316,45929,88,Last-Touch
12317,45933,344,Last-Touch
12318,45936,104,Last-Touch
12319,45939,297,Last-Touch
12320,45940,272,Last-Touch
12321,45943,491,Last-Touch
12322,45944,344,Last-Touch
12323,45946,413,Last-Touch
12324,45949,136,Last-Touch
12325,45953,454,Last-Touch
12326,45962,281,Last-Touch
12327,45964,54,Last-Touch
12328,45968,93,Last-Touch
12329,45970,193,Last-Touch
12330,45979,342,Last-Touch
12331,45980,158,Last-Touch
12332,45984,338,Last-Touch
12333,45985,104,Last-Touch
12334,45987,398,Last-Touch
12335,45993,252,Last-Touch
12336,45996,296,Last-Touch
12337,45998,204,Last-Touch
12338,46000,386,Last-Touch
12339,46001,451,Last-Touch
12340,46003,70,Last-Touch
12341,46012,16,Last-Touch
12342,46013,300,Last-Touch
12343,46014,397,Last-Touch
12344,46017,50,Last-Touch
12345,46022,190,Last-Touch
12346,46023,305,Last-Touch
12347,46024,294,Last-Touch
12348,46030,340,Last-Touch
12349,46031,130,Last-Touch
12350,46032,444,Last-Touch
12351,46033,316,Last-Touch
12352,46035,4,Last-Touch
12353,46042,372,Last-Touch
12354,46043,413,Last-Touch
12355,46056,114,Last-Touch
12356,46067,362,Last-Touch
12357,46068,140,Last-Touch
12358,46071,133,Last-Touch
12359,46072,312,Last-Touch
12360,46081,305,Last-Touch
12361,46082,467,Last-Touch
12362,46085,320,Last-Touch
12363,46091,414,Last-Touch
12364,46093,435,Last-Touch
12365,46095,19,Last-Touch
12366,46101,117,Last-Touch
12367,46112,364,Last-Touch
12368,46119,360,Last-Touch
12369,46127,410,Last-Touch
12370,46128,483,Last-Touch
12371,46135,286,Last-Touch
12372,46141,455,Last-Touch
12373,46143,186,Last-Touch
12374,46147,210,Last-Touch
12375,46148,168,Last-Touch
12376,46153,95,Last-Touch
12377,46154,141,Last-Touch
12378,46156,190,Last-Touch
12379,46158,272,Last-Touch
12380,46169,278,Last-Touch
12381,46171,464,Last-Touch
12382,46172,168,Last-Touch
12383,46174,325,Last-Touch
12384,46180,160,Last-Touch
12385,46183,190,Last-Touch
12386,46184,380,Last-Touch
12387,46185,232,Last-Touch
12388,46186,429,Last-Touch
12389,46187,347,Last-Touch
12390,46189,467,Last-Touch
12391,46195,60,Last-Touch
12392,46200,373,Last-Touch
12393,46220,171,Last-Touch
12394,46225,444,Last-Touch
12395,46231,297,Last-Touch
12396,46236,487,Last-Touch
12397,46238,174,Last-Touch
12398,46242,425,Last-Touch
12399,46246,73,Last-Touch
12400,46247,133,Last-Touch
12401,46249,184,Last-Touch
12402,46250,470,Last-Touch
12403,46254,149,Last-Touch
12404,46258,160,Last-Touch
12405,46266,365,Last-Touch
12406,46267,17,Last-Touch
12407,46272,106,Last-Touch
12408,46281,142,Last-Touch
12409,46284,114,Last-Touch
12410,46289,322,Last-Touch
12411,46290,74,Last-Touch
12412,46294,142,Last-Touch
12413,46299,51,Last-Touch
12414,46305,126,Last-Touch
12415,46306,93,Last-Touch
12416,46309,53,Last-Touch
12417,46313,340,Last-Touch
12418,46320,402,Last-Touch
12419,46329,208,Last-Touch
12420,46331,77,Last-Touch
12421,46335,175,Last-Touch
12422,46336,201,Last-Touch
12423,46348,428,Last-Touch
12424,46352,244,Last-Touch
12425,46353,8,Last-Touch
12426,46356,198,Last-Touch
12427,46359,475,Last-Touch
12428,46364,466,Last-Touch
12429,46365,26,Last-Touch
12430,46366,46,Last-Touch
12431,46371,442,Last-Touch
12432,46373,403,Last-Touch
12433,46377,237,Last-Touch
12434,46378,483,Last-Touch
12435,46386,321,Last-Touch
12436,46391,136,Last-Touch
12437,46393,295,Last-Touch
12438,46397,142,Last-Touch
12439,46398,264,Last-Touch
12440,46399,130,Last-Touch
12441,46403,132,Last-Touch
12442,46414,465,Last-Touch
12443,46423,383,Last-Touch
12444,46426,343,Last-Touch
12445,46429,144,Last-Touch
12446,46432,86,Last-Touch
12447,46437,201,Last-Touch
12448,46440,150,Last-Touch
12449,46441,265,Last-Touch
12450,46446,46,Last-Touch
12451,46449,353,Last-Touch
12452,46452,235,Last-Touch
12453,46453,344,Last-Touch
12454,46456,362,Last-Touch
12455,46457,270,Last-Touch
12456,46458,13,Last-Touch
12457,46464,337,Last-Touch
12458,46466,219,Last-Touch
12459,46473,298,Last-Touch
12460,46475,17,Last-Touch
12461,46476,130,Last-Touch
12462,46479,284,Last-Touch
12463,46488,386,Last-Touch
12464,46492,12,Last-Touch
12465,46497,159,Last-Touch
12466,46502,232,Last-Touch
12467,46503,294,Last-Touch
12468,46506,453,Last-Touch
12469,46512,350,Last-Touch
12470,46517,239,Last-Touch
12471,46526,192,Last-Touch
12472,46530,24,Last-Touch
12473,46532,126,Last-Touch
12474,46535,496,Last-Touch
12475,46536,494,Last-Touch
12476,46539,281,Last-Touch
12477,46542,208,Last-Touch
12478,46543,117,Last-Touch
12479,46549,248,Last-Touch
12480,46550,294,Last-Touch
12481,46554,399,Last-Touch
12482,46556,31,Last-Touch
12483,46560,13,Last-Touch
12484,46562,429,Last-Touch
12485,46567,306,Last-Touch
12486,46569,43,Last-Touch
12487,46570,198,Last-Touch
12488,46571,237,Last-Touch
12489,46575,344,Last-Touch
12490,46576,338,Last-Touch
12491,46577,499,Last-Touch
12492,46584,231,Last-Touch
12493,46596,229,Last-Touch
12494,46597,306,Last-Touch
12495,46599,280,Last-Touch
12496,46601,413,Last-Touch
12497,46603,490,Last-Touch
12498,46609,112,Last-Touch
12499,46616,413,Last-Touch
12500,46619,366,Last-Touch
12501,46624,217,Last-Touch
12502,46628,433,Last-Touch
12503,46630,52,Last-Touch
12504,46632,38,Last-Touch
12505,46634,85,Last-Touch
12506,46636,286,Last-Touch
12507,46637,497,Last-Touch
12508,46643,284,Last-Touch
12509,46644,173,Last-Touch
12510,46645,194,Last-Touch
12511,46647,171,Last-Touch
12512,46648,469,Last-Touch
12513,46650,159,Last-Touch
12514,46657,331,Last-Touch
12515,46659,353,Last-Touch
12516,46661,353,Last-Touch
12517,46662,13,Last-Touch
12518,46663,287,Last-Touch
12519,46670,340,Last-Touch
12520,46671,489,Last-Touch
12521,46672,467,Last-Touch
12522,46675,454,Last-Touch
12523,46678,281,Last-Touch
12524,46680,484,Last-Touch
12525,46681,383,Last-Touch
12526,46686,16,Last-Touch
12527,46691,342,Last-Touch
12528,46699,350,Last-Touch
12529,46701,321,Last-Touch
12530,46706,329,Last-Touch
12531,46712,100,Last-Touch
12532,46718,401,Last-Touch
12533,46719,278,Last-Touch
12534,46723,241,Last-Touch
12535,46726,110,Last-Touch
12536,46727,157,Last-Touch
12537,46729,156,Last-Touch
12538,46730,116,Last-Touch
12539,46737,100,Last-Touch
12540,46744,355,Last-Touch
12541,46746,151,Last-Touch
12542,46748,182,Last-Touch
12543,46749,43,Last-Touch
12544,46751,214,Last-Touch
12545,46752,11,Last-Touch
12546,46754,270,Last-Touch
12547,46755,380,Last-Touch
12548,46758,314,Last-Touch
12549,46759,150,Last-Touch
12550,46764,338,Last-Touch
12551,46766,390,Last-Touch
12552,46769,350,Last-Touch
12553,46770,418,Last-Touch
12554,46778,37,Last-Touch
12555,46780,69,Last-Touch
12556,46794,239,Last-Touch
12557,46797,52,Last-Touch
12558,46813,274,Last-Touch
12559,46823,240,Last-Touch
12560,46825,235,Last-Touch
12561,46831,156,Last-Touch
12562,46832,13,Last-Touch
12563,46835,278,Last-Touch
12564,46839,127,Last-Touch
12565,46840,439,Last-Touch
12566,46843,333,Last-Touch
12567,46850,256,Last-Touch
12568,46852,399,Last-Touch
12569,46853,309,Last-Touch
12570,46858,304,Last-Touch
12571,46862,229,Last-Touch
12572,46863,414,Last-Touch
12573,46868,254,Last-Touch
12574,46870,240,Last-Touch
12575,46871,174,Last-Touch
12576,46877,59,Last-Touch
12577,46884,186,Last-Touch
12578,46894,418,Last-Touch
12579,46903,477,Last-Touch
12580,46904,74,Last-Touch
12581,46908,302,Last-Touch
12582,46909,461,Last-Touch
12583,46910,453,Last-Touch
12584,46918,276,Last-Touch
12585,46924,483,Last-Touch
12586,46932,337,Last-Touch
12587,46933,413,Last-Touch
12588,46938,406,Last-Touch
12589,46943,320,Last-Touch
12590,46953,466,Last-Touch
12591,46958,106,Last-Touch
12592,46964,185,Last-Touch
12593,46968,363,Last-Touch
12594,46971,89,Last-Touch
12595,46976,450,Last-Touch
12596,46978,339,Last-Touch
12597,46982,183,Last-Touch
12598,46987,82,Last-Touch
12599,46988,27,Last-Touch
12600,46990,314,Last-Touch
12601,46994,200,Last-Touch
12602,46995,355,Last-Touch
12603,46998,77,Last-Touch
12604,47000,459,Last-Touch
12605,47003,281,Last-Touch
12606,47010,139,Last-Touch
12607,47011,207,Last-Touch
12608,47016,278,Last-Touch
12609,47025,31,Last-Touch
12610,47027,482,Last-Touch
12611,47033,85,Last-Touch
12612,47038,388,Last-Touch
12613,47046,340,Last-Touch
12614,47050,446,Last-Touch
12615,47053,383,Last-Touch
12616,47054,145,Last-Touch
12617,47058,163,Last-Touch
12618,47067,344,Last-Touch
12619,47068,280,Last-Touch
12620,47070,75,Last-Touch
12621,47073,218,Last-Touch
12622,47074,201,Last-Touch
12623,47081,371,Last-Touch
12624,47082,325,Last-Touch
12625,47083,470,Last-Touch
12626,47088,366,Last-Touch
12627,47089,426,Last-Touch
12628,47094,108,Last-Touch
12629,47096,35,Last-Touch
12630,47099,500,Last-Touch
12631,47100,383,Last-Touch
12632,47106,284,Last-Touch
12633,47119,42,Last-Touch
12634,47123,460,Last-Touch
12635,47125,244,Last-Touch
12636,47126,333,Last-Touch
12637,47128,458,Last-Touch
12638,47130,137,Last-Touch
12639,47131,463,Last-Touch
12640,47134,440,Last-Touch
12641,47137,347,Last-Touch
12642,47143,319,Last-Touch
12643,47153,12,Last-Touch
12644,47154,174,Last-Touch
12645,47155,413,Last-Touch
12646,47165,298,Last-Touch
12647,47170,426,Last-Touch
12648,47182,78,Last-Touch
12649,47188,463,Last-Touch
12650,47190,143,Last-Touch
12651,47196,396,Last-Touch
12652,47199,18,Last-Touch
12653,47205,275,Last-Touch
12654,47206,73,Last-Touch
12655,47208,223,Last-Touch
12656,47209,239,Last-Touch
12657,47210,254,Last-Touch
12658,47214,71,Last-Touch
12659,47215,367,Last-Touch
12660,47226,157,Last-Touch
12661,47228,328,Last-Touch
12662,47230,254,Last-Touch
12663,47240,192,Last-Touch
12664,47241,208,Last-Touch
12665,47243,189,Last-Touch
12666,47244,483,Last-Touch
12667,47245,487,Last-Touch
12668,47252,398,Last-Touch
12669,47260,312,Last-Touch
12670,47272,108,Last-Touch
12671,47273,53,Last-Touch
12672,47274,292,Last-Touch
12673,47278,278,Last-Touch
12674,47280,308,Last-Touch
12675,47281,130,Last-Touch
12676,47282,378,Last-Touch
12677,47286,43,Last-Touch
12678,47287,233,Last-Touch
12679,47290,471,Last-Touch
12680,47292,482,Last-Touch
12681,47294,201,Last-Touch
12682,47295,368,Last-Touch
12683,47296,235,Last-Touch
12684,47297,333,Last-Touch
12685,47302,231,Last-Touch
12686,47304,410,Last-Touch
12687,47308,389,Last-Touch
12688,47309,106,Last-Touch
12689,47315,244,Last-Touch
12690,47320,353,Last-Touch
12691,47323,306,Last-Touch
12692,47332,140,Last-Touch
12693,47337,416,Last-Touch
12694,47341,367,Last-Touch
12695,47346,19,Last-Touch
12696,47352,378,Last-Touch
12697,47358,89,Last-Touch
12698,47362,16,Last-Touch
12699,47365,178,Last-Touch
12700,47373,150,Last-Touch
12701,47378,223,Last-Touch
12702,47381,40,Last-Touch
12703,47384,87,Last-Touch
12704,47386,89,Last-Touch
12705,47389,347,Last-Touch
12706,47390,147,Last-Touch
12707,47392,180,Last-Touch
12708,47396,159,Last-Touch
12709,47399,173,Last-Touch
12710,47404,75,Last-Touch
12711,47414,441,Last-Touch
12712,47417,194,Last-Touch
12713,47418,174,Last-Touch
12714,47423,86,Last-Touch
12715,47426,356,Last-Touch
12716,47430,48,Last-Touch
12717,47436,240,Last-Touch
12718,47437,42,Last-Touch
12719,47438,495,Last-Touch
12720,47440,201,Last-Touch
12721,47443,79,Last-Touch
12722,47448,278,Last-Touch
12723,47449,328,Last-Touch
12724,47462,129,Last-Touch
12725,47463,344,Last-Touch
12726,47465,185,Last-Touch
12727,47469,38,Last-Touch
12728,47470,48,Last-Touch
12729,47473,50,Last-Touch
12730,47480,434,Last-Touch
12731,47484,247,Last-Touch
12732,47492,150,Last-Touch
12733,47495,434,Last-Touch
12734,47496,85,Last-Touch
12735,47500,365,Last-Touch
12736,47501,119,Last-Touch
12737,47508,106,Last-Touch
12738,47514,231,Last-Touch
12739,47516,134,Last-Touch
12740,47517,463,Last-Touch
12741,47519,441,Last-Touch
12742,47524,426,Last-Touch
12743,47525,153,Last-Touch
12744,47526,231,Last-Touch
12745,47530,295,Last-Touch
12746,47537,80,Last-Touch
12747,47545,109,Last-Touch
12748,47547,31,Last-Touch
12749,47548,446,Last-Touch
12750,47549,389,Last-Touch
12751,47553,10,Last-Touch
12752,47554,356,Last-Touch
12753,47560,56,Last-Touch
12754,47561,429,Last-Touch
12755,47563,287,Last-Touch
12756,47564,306,Last-Touch
12757,47569,329,Last-Touch
12758,47576,412,Last-Touch
12759,47577,356,Last-Touch
12760,47582,48,Last-Touch
