return_id,order_id,return_reason,refund_amount,return_status
6678,19577,Customer Changed Mind,22507.4,Refunded
6679,31680,Damaged,2691.66,Refunded
6680,32327,Late Delivery,2493.2,Refunded
6681,20417,Late Delivery,7130.18,Refunded
6682,16860,Wrong Product,17340.23,Refunded
6683,16574,Quality Issue,25548.75,Refunded
6684,36174,Quality Issue,22253.3,Refunded
6685,38344,Late Delivery,7004.87,Refunded
6686,41662,Damaged,5049.3,Refunded
6687,23171,Quality Issue,3871.47,Refunded
6688,35317,Wrong Product,8050.16,Refunded
6689,36495,Customer Changed Mind,13388.54,Refunded
6690,34546,Late Delivery,2212.38,Refunded
6691,40082,Wrong Product,11873.06,Refunded
6692,48890,Damaged,24746.82,Refunded
6693,46494,Customer Changed Mind,9485.84,Refunded
6694,33591,Damaged,5876.98,Refunded
6695,28153,Damaged,13228.02,Refunded
6696,39241,Customer Changed Mind,16626.56,Refunded
6697,38895,Customer Changed Mind,22353.4,Refunded
6698,23826,Customer Changed Mind,10564.7,Refunded
6699,12195,Late Delivery,21295.49,Refunded
6700,30970,Quality Issue,24501.25,Refunded
6701,16322,Quality Issue,2599.44,Refunded
6702,41563,Damaged,13933.05,Refunded
6703,140,Quality Issue,20709.5,Refunded
6704,39435,Customer Changed Mind,10029.42,Refunded
6705,1137,Late Delivery,7146.99,Refunded
6706,45676,Late Delivery,17641.73,Refunded
6707,20145,Wrong Product,13951.8,Refunded
6708,8456,Customer Changed Mind,17762.07,Refunded
6709,35650,Wrong Product,24080.3,Refunded
6710,33073,Wrong Product,5053.46,Refunded
6711,14717,Wrong Product,10081.06,Refunded
6712,9287,Wrong Product,7647.57,Refunded
6713,27758,Customer Changed Mind,21102.02,Refunded
6714,18432,Customer Changed Mind,12885.85,Refunded
6715,20803,Damaged,26943.76,Refunded
6716,1477,Quality Issue,2070.21,Refunded
6717,14107,Wrong Product,28546.96,Refunded
6718,31014,Customer Changed Mind,20854.88,Refunded
6719,4573,Late Delivery,16784.19,Refunded
6720,6958,Wrong Product,21879.46,Refunded
6721,13024,Quality Issue,11088.22,Refunded
6722,281,Wrong Product,11520.24,Refunded
6723,27722,Damaged,17077.64,Refunded
6724,39578,Customer Changed Mind,12611.89,Refunded
6725,23331,Quality Issue,13850.7,Refunded
6726,23643,Late Delivery,16935.24,Refunded
6727,48413,Wrong Product,17365.03,Refunded
6728,22854,Quality Issue,18455.6,Refunded
6729,12757,Customer Changed Mind,12886.59,Refunded
6730,42441,Customer Changed Mind,3207.0,Refunded
6731,24859,Quality Issue,22340.09,Refunded
6732,23558,Wrong Product,10292.05,Refunded
6733,41728,Customer Changed Mind,23769.48,Refunded
6734,775,Customer Changed Mind,6294.77,Refunded
6735,48423,Customer Changed Mind,10204.41,Refunded
6736,5993,Customer Changed Mind,17952.27,Refunded
6737,5947,Quality Issue,11338.93,Refunded
6738,37620,Damaged,1504.64,Refunded
6739,43291,Customer Changed Mind,25205.0,Refunded
6740,21224,Quality Issue,7328.65,Refunded
6741,44143,Customer Changed Mind,747.55,Refunded
6742,48994,Quality Issue,17215.7,Refunded
6743,26005,Customer Changed Mind,8850.65,Refunded
6744,10206,Damaged,15220.68,Refunded
6745,28865,Wrong Product,19122.03,Refunded
6746,49579,Customer Changed Mind,25273.23,Refunded
6747,8726,Damaged,7186.49,Refunded
6748,28772,Wrong Product,17337.05,Refunded
6749,28788,Damaged,21832.15,Refunded
6750,49575,Late Delivery,22421.0,Refunded
6751,14192,Quality Issue,20523.72,Refunded
6752,30001,Wrong Product,23789.28,Refunded
6753,12148,Quality Issue,13664.22,Refunded
6754,25099,Customer Changed Mind,2232.42,Refunded
6755,11838,Damaged,5918.08,Refunded
6756,48924,Wrong Product,2052.82,Refunded
6757,41486,Customer Changed Mind,3676.1,Refunded
6758,2572,Wrong Product,10173.52,Refunded
6759,19518,Customer Changed Mind,10709.37,Refunded
6760,39566,Wrong Product,10166.83,Refunded
6761,17054,Customer Changed Mind,24543.53,Refunded
6762,41517,Quality Issue,4850.07,Refunded
6763,32844,Late Delivery,6403.07,Refunded
6764,40266,Quality Issue,21988.54,Refunded
6765,15861,Quality Issue,21162.98,Refunded
6766,11185,Customer Changed Mind,6044.68,Refunded
6767,33217,Quality Issue,22538.74,Refunded
6768,28137,Customer Changed Mind,18695.7,Refunded
6769,33255,Wrong Product,4374.52,Refunded
6770,3763,Quality Issue,23123.28,Refunded
6771,13363,Quality Issue,14254.29,Refunded
6772,2438,Quality Issue,2476.0,Refunded
6773,15218,Customer Changed Mind,16845.23,Refunded
6774,9812,Wrong Product,18871.23,Refunded
6775,49366,Damaged,11459.16,Refunded
6776,49408,Quality Issue,17842.18,Refunded
6777,45384,Customer Changed Mind,12140.13,Refunded
6778,19089,Late Delivery,23055.03,Refunded
6779,7297,Damaged,24941.54,Refunded
6780,34292,Wrong Product,21262.38,Refunded
6781,5061,Late Delivery,7886.43,Refunded
6782,42421,Customer Changed Mind,15126.14,Refunded
6783,12986,Quality Issue,12560.17,Refunded
6784,6885,Customer Changed Mind,14743.31,Refunded
6785,22197,Damaged,4967.85,Refunded
6786,40501,Quality Issue,12752.98,Refunded
6787,20890,Quality Issue,26593.5,Refunded
6788,33627,Late Delivery,27592.27,Refunded
6789,37422,Late Delivery,13850.72,Refunded
6790,32687,Wrong Product,20229.78,Refunded
6791,11805,Quality Issue,5447.02,Refunded
6792,3781,Quality Issue,22351.9,Refunded
6793,607,Wrong Product,5952.2,Refunded
6794,17960,Wrong Product,10843.58,Refunded
6795,45018,Quality Issue,16468.72,Refunded
6796,22074,Wrong Product,4931.29,Refunded
6797,49633,Wrong Product,1556.87,Refunded
6798,28657,Quality Issue,25890.6,Refunded
6799,28544,Damaged,8425.79,Refunded
6800,39409,Customer Changed Mind,11351.65,Refunded
6801,15417,Late Delivery,3775.57,Refunded
6802,33991,Quality Issue,21973.6,Refunded
6803,45430,Late Delivery,19902.41,Refunded
6804,25868,Quality Issue,15190.66,Refunded
6805,38661,Quality Issue,6140.54,Refunded
6806,40177,Customer Changed Mind,1834.31,Refunded
6807,39039,Late Delivery,22933.64,Refunded
6808,21075,Wrong Product,18995.67,Refunded
6809,36350,Quality Issue,5710.7,Refunded
6810,41327,Wrong Product,2039.88,Refunded
6811,12043,Wrong Product,21653.93,Refunded
6812,14992,Wrong Product,3280.88,Refunded
6813,36943,Wrong Product,14559.07,Refunded
6814,30636,Quality Issue,1942.23,Refunded
6815,8798,Quality Issue,15991.28,Refunded
6816,35209,Customer Changed Mind,10290.77,Refunded
6817,761,Customer Changed Mind,10924.4,Refunded
6818,2543,Wrong Product,24576.95,Refunded
6819,14311,Damaged,2932.6,Refunded
6820,17097,Damaged,13618.53,Refunded
6821,40610,Wrong Product,14928.52,Refunded
6822,46131,Late Delivery,14278.83,Refunded
6823,2100,Customer Changed Mind,24011.07,Refunded
6824,9406,Late Delivery,16377.66,Refunded
6825,18098,Quality Issue,24962.45,Refunded
6826,15312,Late Delivery,4406.12,Refunded
6827,14956,Damaged,7962.54,Refunded
6828,40404,Late Delivery,3114.41,Refunded
6829,1553,Late Delivery,3583.01,Refunded
6830,40098,Wrong Product,11452.58,Refunded
6831,3846,Customer Changed Mind,11251.33,Refunded
6832,23564,Late Delivery,6124.27,Refunded
6833,36183,Late Delivery,12146.63,Refunded
6834,7089,Wrong Product,16101.16,Refunded
6835,46022,Quality Issue,6421.65,Refunded
6836,16851,Quality Issue,10256.9,Refunded
6837,21332,Wrong Product,7153.46,Refunded
6838,8053,Wrong Product,11915.27,Refunded
6839,44152,Customer Changed Mind,15348.94,Refunded
6840,11572,Damaged,23183.06,Refunded
6841,39089,Late Delivery,23405.72,Refunded
6842,18268,Quality Issue,11399.68,Refunded
6843,27881,Customer Changed Mind,20823.86,Refunded
6844,31757,Customer Changed Mind,5422.22,Refunded
6845,5269,Customer Changed Mind,8201.83,Refunded
6846,18962,Wrong Product,17230.51,Refunded
6847,26092,Late Delivery,24286.51,Refunded
6848,37487,Quality Issue,19461.7,Refunded
6849,18376,Late Delivery,10516.19,Refunded
6850,20795,Late Delivery,12626.35,Refunded
6851,25000,Wrong Product,7227.81,Refunded
6852,14481,Wrong Product,6941.45,Refunded
6853,2769,Customer Changed Mind,13531.88,Refunded
6854,1023,Quality Issue,1484.01,Refunded
6855,6436,Damaged,16350.14,Refunded
6856,20123,Late Delivery,3102.44,Refunded
6857,8644,Wrong Product,23193.1,Refunded
6858,13597,Quality Issue,24608.29,Refunded
6859,24764,Wrong Product,20300.9,Refunded
6860,22305,Wrong Product,7824.62,Refunded
6861,30672,Quality Issue,23749.26,Refunded
6862,9497,Customer Changed Mind,1258.2,Refunded
6863,5599,Quality Issue,10572.21,Refunded
6864,30121,Damaged,14552.14,Refunded
6865,5597,Wrong Product,10696.51,Refunded
6866,5424,Damaged,15628.6,Refunded
6867,19600,Late Delivery,21028.96,Refunded
6868,12238,Late Delivery,17301.82,Refunded
6869,49982,Wrong Product,26965.63,Refunded
6870,41861,Customer Changed Mind,13411.76,Refunded
6871,1771,Wrong Product,1065.27,Refunded
6872,4752,Late Delivery,11483.2,Refunded
6873,25283,Quality Issue,17774.01,Refunded
6874,40546,Wrong Product,16997.96,Refunded
6875,46196,Late Delivery,10037.62,Refunded
6876,12704,Damaged,15728.39,Refunded
6877,46317,Customer Changed Mind,4061.97,Refunded
6878,36614,Damaged,21859.8,Refunded
6879,9685,Quality Issue,18151.37,Refunded
6880,28555,Quality Issue,2919.57,Refunded
6881,16680,Late Delivery,13033.13,Refunded
6882,29209,Quality Issue,14292.33,Refunded
6883,41974,Damaged,6921.2,Refunded
6884,36218,Damaged,21223.18,Refunded
6885,15680,Wrong Product,8536.36,Refunded
6886,13923,Customer Changed Mind,2219.05,Refunded
6887,43320,Quality Issue,22209.35,Refunded
6888,45291,Customer Changed Mind,23390.75,Refunded
6889,45414,Wrong Product,26367.69,Refunded
6890,5129,Quality Issue,8257.98,Refunded
6891,42486,Late Delivery,9114.35,Refunded
6892,28008,Quality Issue,19106.87,Refunded
6893,44373,Late Delivery,3274.07,Refunded
6894,6451,Wrong Product,5409.81,Refunded
6895,9283,Quality Issue,23160.86,Refunded
6896,34365,Quality Issue,24874.87,Refunded
6897,39756,Wrong Product,5287.49,Refunded
6898,2471,Customer Changed Mind,9128.83,Refunded
6899,44479,Wrong Product,6922.89,Refunded
6900,7886,Damaged,21162.4,Refunded
6901,34071,Quality Issue,4843.95,Refunded
6902,34371,Customer Changed Mind,14988.71,Refunded
6903,1208,Customer Changed Mind,24067.8,Refunded
6904,21267,Quality Issue,25946.0,Refunded
6905,43352,Late Delivery,9317.01,Refunded
6906,1535,Late Delivery,10833.77,Refunded
6907,1932,Customer Changed Mind,25216.98,Refunded
6908,24015,Damaged,18693.63,Refunded
6909,31333,Quality Issue,12992.96,Refunded
6910,46926,Late Delivery,16270.1,Refunded
6911,23838,Quality Issue,16348.3,Refunded
6912,8832,Quality Issue,3214.46,Refunded
6913,29600,Customer Changed Mind,3554.28,Refunded
6914,41494,Damaged,14214.63,Refunded
6915,16771,Customer Changed Mind,15039.21,Refunded
6916,16594,Customer Changed Mind,11306.85,Refunded
6917,43232,Wrong Product,4575.05,Refunded
6918,42673,Quality Issue,18476.83,Refunded
6919,26453,Wrong Product,23471.53,Refunded
6920,31521,Quality Issue,8988.21,Refunded
6921,3055,Damaged,20359.41,Refunded
6922,36496,Damaged,13630.34,Refunded
6923,42624,Late Delivery,8921.75,Refunded
6924,10238,Customer Changed Mind,18289.18,Refunded
6925,47898,Late Delivery,7426.98,Refunded
6926,47139,Quality Issue,23787.26,Refunded
6927,10450,Customer Changed Mind,20222.19,Refunded
6928,28454,Quality Issue,12865.43,Refunded
6929,7782,Wrong Product,10632.0,Refunded
6930,30117,Quality Issue,14415.8,Refunded
6931,40071,Customer Changed Mind,22575.43,Refunded
6932,11445,Customer Changed Mind,23440.67,Refunded
6933,36317,Damaged,23101.57,Refunded
6934,21891,Wrong Product,13061.31,Refunded
6935,1140,Wrong Product,12842.85,Refunded
6936,8764,Quality Issue,23465.25,Refunded
6937,33093,Customer Changed Mind,14452.5,Refunded
6938,4273,Customer Changed Mind,12316.82,Refunded
6939,7485,Customer Changed Mind,21984.85,Refunded
6940,42743,Wrong Product,11509.03,Refunded
6941,14399,Late Delivery,22208.76,Refunded
6942,27003,Customer Changed Mind,11345.59,Refunded
6943,8017,Customer Changed Mind,13967.87,Refunded
6944,16163,Customer Changed Mind,4167.24,Refunded
6945,2193,Customer Changed Mind,20536.0,Refunded
6946,11469,Late Delivery,7092.8,Refunded
6947,29096,Damaged,11174.33,Refunded
6948,45412,Wrong Product,22312.02,Refunded
6949,17716,Damaged,24641.56,Refunded
6950,15217,Quality Issue,12927.05,Refunded
6951,40092,Wrong Product,1677.74,Refunded
6952,3265,Customer Changed Mind,27419.32,Refunded
6953,12528,Late Delivery,19607.92,Refunded
6954,9566,Customer Changed Mind,24966.89,Refunded
6955,48618,Wrong Product,4191.53,Refunded
6956,13829,Late Delivery,15771.15,Refunded
6957,41117,Quality Issue,9511.99,Refunded
6958,44280,Customer Changed Mind,1220.68,Refunded
6959,1884,Late Delivery,22211.34,Refunded
6960,30,Customer Changed Mind,24922.14,Refunded
6961,35479,Quality Issue,21455.95,Refunded
6962,20012,Customer Changed Mind,7552.61,Refunded
6963,4476,Late Delivery,4135.08,Refunded
6964,33354,Wrong Product,17219.5,Refunded
6965,15069,Late Delivery,8687.44,Refunded
6966,45721,Customer Changed Mind,9440.84,Refunded
6967,1207,Quality Issue,18020.56,Refunded
6968,18641,Damaged,25425.19,Refunded
6969,43425,Late Delivery,8525.73,Refunded
6970,6782,Quality Issue,18836.36,Refunded
6971,8168,Wrong Product,8730.81,Refunded
6972,38060,Wrong Product,19668.11,Refunded
6973,29192,Customer Changed Mind,14212.51,Refunded
6974,30057,Wrong Product,3427.58,Refunded
6975,45067,Damaged,1980.35,Refunded
6976,46380,Late Delivery,16565.57,Refunded
6977,43841,Damaged,5409.96,Refunded
6978,2175,Wrong Product,20638.14,Refunded
6979,40914,Wrong Product,13779.73,Refunded
6980,1607,Quality Issue,26700.41,Refunded
6981,931,Damaged,3143.64,Refunded
6982,18605,Late Delivery,2806.35,Refunded
6983,43655,Damaged,24153.95,Refunded
6984,9392,Customer Changed Mind,18133.55,Refunded
6985,19845,Wrong Product,22254.63,Refunded
6986,11573,Quality Issue,26386.4,Refunded
6987,34589,Customer Changed Mind,741.35,Refunded
6988,31187,Wrong Product,8946.39,Refunded
6989,10166,Late Delivery,24186.27,Refunded
6990,11329,Quality Issue,28940.42,Refunded
6991,32858,Damaged,19089.61,Refunded
6992,34691,Late Delivery,13993.75,Refunded
6993,32937,Quality Issue,6027.02,Refunded
6994,11137,Customer Changed Mind,21756.28,Refunded
6995,21676,Late Delivery,7290.46,Refunded
6996,3120,Late Delivery,28397.9,Refunded
6997,36554,Quality Issue,16118.87,Refunded
6998,23028,Customer Changed Mind,20382.54,Refunded
6999,2037,Wrong Product,18320.01,Refunded
7000,27633,Quality Issue,5110.59,Refunded
7001,37137,Wrong Product,5304.45,Refunded
7002,24688,Late Delivery,8757.33,Refunded
7003,40656,Quality Issue,7148.2,Refunded
7004,5188,Wrong Product,25466.1,Refunded
7005,48516,Customer Changed Mind,6948.78,Refunded
7006,49682,Damaged,803.15,Refunded
7007,39363,Damaged,15711.15,Refunded
7008,650,Late Delivery,15038.45,Refunded
7009,49379,Late Delivery,6175.38,Refunded
7010,4386,Damaged,6281.85,Refunded
7011,33567,Damaged,15842.44,Refunded
7012,26130,Late Delivery,14962.88,Refunded
7013,15113,Wrong Product,25748.83,Refunded
7014,8205,Wrong Product,4043.13,Refunded
7015,26034,Customer Changed Mind,1965.73,Refunded
7016,16286,Quality Issue,13018.8,Refunded
7017,12051,Wrong Product,7031.11,Refunded
7018,28956,Wrong Product,9105.74,Refunded
7019,41241,Customer Changed Mind,19820.63,Refunded
7020,39740,Quality Issue,23958.9,Refunded
7021,41410,Late Delivery,24681.74,Refunded
7022,31962,Wrong Product,14375.89,Refunded
7023,41498,Quality Issue,26516.31,Refunded
7024,26927,Wrong Product,7157.71,Refunded
7025,32278,Late Delivery,20655.4,Refunded
7026,8902,Damaged,20778.78,Refunded
7027,19090,Damaged,10630.19,Refunded
7028,36209,Quality Issue,18897.9,Refunded
7029,5757,Damaged,6064.99,Refunded
7030,10418,Quality Issue,9158.71,Refunded
7031,10282,Wrong Product,2200.77,Refunded
7032,33135,Customer Changed Mind,18953.36,Refunded
7033,22841,Late Delivery,22151.7,Refunded
7034,40933,Damaged,5231.55,Refunded
7035,47935,Customer Changed Mind,1515.39,Refunded
7036,1986,Quality Issue,2622.25,Refunded
7037,17847,Damaged,16987.53,Refunded
7038,36920,Customer Changed Mind,4217.43,Refunded
7039,22386,Damaged,4591.84,Refunded
7040,43074,Quality Issue,12303.87,Refunded
7041,18218,Quality Issue,27560.44,Refunded
7042,30863,Late Delivery,3476.2,Refunded
7043,47557,Quality Issue,10138.92,Refunded
7044,15140,Late Delivery,13408.85,Refunded
7045,10259,Customer Changed Mind,19231.42,Refunded
7046,33105,Quality Issue,4822.44,Refunded
7047,29092,Wrong Product,24662.46,Refunded
7048,3385,Late Delivery,20464.89,Refunded
7049,13707,Customer Changed Mind,19673.08,Refunded
7050,30821,Customer Changed Mind,8485.14,Refunded
7051,19135,Customer Changed Mind,18300.83,Refunded
7052,5119,Late Delivery,12120.52,Refunded
7053,41369,Wrong Product,7210.07,Refunded
7054,38317,Damaged,24632.31,Refunded
7055,16460,Late Delivery,1245.25,Refunded
7056,15638,Customer Changed Mind,4648.55,Refunded
7057,20887,Damaged,7263.98,Refunded
7058,17673,Wrong Product,26224.17,Refunded
7059,9752,Damaged,15617.64,Refunded
7060,37147,Damaged,3852.7,Refunded
7061,28126,Damaged,4693.37,Refunded
7062,43500,Late Delivery,16454.51,Refunded
7063,17861,Wrong Product,24794.37,Refunded
7064,28104,Customer Changed Mind,3218.05,Refunded
7065,16138,Late Delivery,19934.51,Refunded
7066,30968,Quality Issue,4550.09,Refunded
7067,25935,Customer Changed Mind,666.53,Refunded
7068,5297,Customer Changed Mind,16613.92,Refunded
7069,21274,Customer Changed Mind,11901.01,Refunded
7070,2891,Customer Changed Mind,7928.96,Refunded
7071,36148,Customer Changed Mind,5059.47,Refunded
7072,7166,Damaged,13700.11,Refunded
7073,22573,Damaged,21142.66,Refunded
7074,6194,Late Delivery,14962.32,Refunded
7075,49087,Quality Issue,10900.65,Refunded
7076,39362,Wrong Product,959.65,Refunded
7077,43311,Quality Issue,1428.46,Refunded
7078,49989,Customer Changed Mind,3003.09,Refunded
7079,6462,Late Delivery,13620.52,Refunded
7080,15508,Damaged,3860.16,Refunded
7081,27919,Late Delivery,14391.9,Refunded
7082,9801,Late Delivery,15885.54,Refunded
7083,5325,Wrong Product,14674.61,Refunded
7084,47981,Customer Changed Mind,8127.58,Refunded
7085,24239,Late Delivery,26111.92,Refunded
7086,49721,Customer Changed Mind,7152.1,Refunded
7087,15533,Wrong Product,12481.42,Refunded
7088,44815,Damaged,22409.09,Refunded
7089,33674,Late Delivery,22759.05,Refunded
7090,44105,Customer Changed Mind,14317.22,Refunded
7091,10746,Late Delivery,22164.23,Refunded
7092,21474,Customer Changed Mind,10270.88,Refunded
7093,44036,Late Delivery,13973.36,Refunded
7094,20334,Late Delivery,10015.37,Refunded
7095,16389,Wrong Product,2061.51,Refunded
7096,34405,Customer Changed Mind,15075.47,Refunded
7097,28114,Customer Changed Mind,8046.27,Refunded
7098,25076,Customer Changed Mind,18316.01,Refunded
7099,36705,Wrong Product,1203.94,Refunded
7100,3927,Quality Issue,8379.9,Refunded
7101,22935,Wrong Product,20116.32,Refunded
7102,19671,Quality Issue,22119.0,Refunded
7103,36126,Damaged,23873.62,Refunded
7104,5964,Damaged,8520.25,Refunded
7105,12011,Late Delivery,13008.52,Refunded
7106,6665,Quality Issue,23542.72,Refunded
7107,15956,Customer Changed Mind,21769.44,Refunded
7108,27111,Damaged,8716.09,Refunded
7109,40399,Late Delivery,22493.18,Refunded
7110,12930,Quality Issue,3284.74,Refunded
7111,18656,Late Delivery,7470.01,Refunded
7112,6080,Damaged,15571.64,Refunded
7113,26813,Quality Issue,9309.75,Refunded
7114,44060,Customer Changed Mind,18545.64,Refunded
7115,39022,Customer Changed Mind,1305.67,Refunded
7116,28420,Damaged,17888.69,Refunded
7117,24195,Customer Changed Mind,11233.21,Refunded
7118,34785,Wrong Product,20818.57,Refunded
7119,17306,Quality Issue,17414.59,Refunded
